line_item_usage_start_date,line_item_usage_end_date,line_item_product_code,line_item_usage_type,line_item_operation,line_item_usage_amount,line_item_unblended_cost,product_region,resource_id,line_item_line_item_type
2026-03-29T00:00:00Z,2026-03-30T00:00:00Z,AmazonS3,EU-TimedStorage-ByteHrs,PutObject,1034.61,0.023796,eu-north-1,finops-logs-louay,Usage
2026-03-29T00:00:00Z,2026-03-30T00:00:00Z,AmazonS3,EU-TimedStorage-ByteHrs,PutObject,2235.57,0.051418,eu-north-1,finops-forgotten-louay,Usage
2026-03-29T00:00:00Z,2026-03-30T00:00:00Z,AWSLambda,EU-Lambda-GB-Second,Invoke,241.44,0.004024,eu-north-1,finops-collector,Usage
2026-03-29T00:00:00Z,2026-03-30T00:00:00Z,AWSLambda,EU-Lambda-GB-Second,Invoke,222.72,0.003712,eu-north-1,finops-analyzer,Usage
2026-03-29T00:00:00Z,2026-03-30T00:00:00Z,AWSLambda,EU-Lambda-GB-Second,Invoke,140.1,0.002335,eu-north-1,finops-alerter,Usage
2026-03-29T00:00:00Z,2026-03-30T00:00:00Z,AmazonCloudWatch,EU-DataProcessing-Bytes,PutLogEvents,23.75,0.02375,eu-north-1,cloudwatch-logs-eu-north-1,Usage
2026-03-29T00:00:00Z,2026-03-30T00:00:00Z,AWSDataTransfer,EU-DataTransfer-Out-Bytes,PublicIP-Out,18.354,0.018354,eu-north-1,datatransfer-eu-north-1,Usage
2026-03-30T00:00:00Z,2026-03-31T00:00:00Z,AmazonEC2,EU-BoxUsage:t2.micro,RunInstances,24.2785,0.089454,eu-north-1,i-0a1b2c3d4e5f60001,Usage
2026-03-30T00:00:00Z,2026-03-31T00:00:00Z,AmazonEC2,EU-BoxUsage:t2.micro,RunInstances,23.8829,0.09225,eu-north-1,i-0a1b2c3d4e5f60002,Usage
2026-03-30T00:00:00Z,2026-03-31T00:00:00Z,AmazonEC2,EU-BoxUsage:t2.micro,RunInstances,24.1051,0.094129,eu-north-1,i-0a1b2c3d4e5f60003,Usage
2026-03-30T00:00:00Z,2026-03-31T00:00:00Z,AmazonRDS,EU-InstanceUsage:db.t3.micro,CreateDBInstance,23.9488,0.547103,eu-north-1,db-finops-db-001,Usage
2026-03-30T00:00:00Z,2026-03-31T00:00:00Z,AmazonS3,EU-TimedStorage-ByteHrs,PutObject,1963.39,0.045158,eu-north-1,finops-cur-data-louay,Usage
2026-03-30T00:00:00Z,2026-03-31T00:00:00Z,AmazonS3,EU-TimedStorage-ByteHrs,PutObject,1445.39,0.033244,eu-north-1,finops-logs-louay,Usage
2026-03-30T00:00:00Z,2026-03-31T00:00:00Z,AmazonS3,EU-TimedStorage-ByteHrs,PutObject,3185.0,0.073255,eu-north-1,finops-forgotten-louay,Usage
2026-03-30T00:00:00Z,2026-03-31T00:00:00Z,AWSLambda,EU-Lambda-GB-Second,Invoke,326.64,0.005444,eu-north-1,finops-collector,Usage
2026-03-30T00:00:00Z,2026-03-31T00:00:00Z,AWSLambda,EU-Lambda-GB-Second,Invoke,334.92,0.005582,eu-north-1,finops-analyzer,Usage
2026-03-30T00:00:00Z,2026-03-31T00:00:00Z,AWSLambda,EU-Lambda-GB-Second,Invoke,193.02,0.003217,eu-north-1,finops-alerter,Usage
2026-03-30T00:00:00Z,2026-03-31T00:00:00Z,AmazonCloudWatch,EU-DataProcessing-Bytes,PutLogEvents,31.724,0.031724,eu-north-1,cloudwatch-logs-eu-north-1,Usage
2026-03-30T00:00:00Z,2026-03-31T00:00:00Z,AWSDataTransfer,EU-DataTransfer-Out-Bytes,PublicIP-Out,28.148,0.028148,eu-north-1,datatransfer-eu-north-1,Usage
2026-03-31T00:00:00Z,2026-04-01T00:00:00Z,AmazonEC2,EU-BoxUsage:t2.micro,RunInstances,23.887,0.093491,eu-north-1,i-0a1b2c3d4e5f60001,Usage
2026-03-31T00:00:00Z,2026-04-01T00:00:00Z,AmazonEC2,EU-BoxUsage:t2.micro,RunInstances,23.7618,0.094077,eu-north-1,i-0a1b2c3d4e5f60002,Usage
2026-03-31T00:00:00Z,2026-04-01T00:00:00Z,AmazonEC2,EU-BoxUsage:t2.micro,RunInstances,23.9463,0.091259,eu-north-1,i-0a1b2c3d4e5f60003,Usage
2026-03-31T00:00:00Z,2026-04-01T00:00:00Z,AmazonRDS,EU-InstanceUsage:db.t3.micro,CreateDBInstance,24.1666,0.549455,eu-north-1,db-finops-db-001,Usage
2026-03-31T00:00:00Z,2026-04-01T00:00:00Z,AmazonS3,EU-TimedStorage-ByteHrs,PutObject,1911.35,0.043961,eu-north-1,finops-cur-data-louay,Usage
2026-03-31T00:00:00Z,2026-04-01T00:00:00Z,AmazonS3,EU-TimedStorage-ByteHrs,PutObject,1380.65,0.031755,eu-north-1,finops-logs-louay,Usage
2026-03-31T00:00:00Z,2026-04-01T00:00:00Z,AmazonS3,EU-TimedStorage-ByteHrs,PutObject,3327.3,0.076528,eu-north-1,finops-forgotten-louay,Usage
2026-03-31T00:00:00Z,2026-04-01T00:00:00Z,AWSLambda,EU-Lambda-GB-Second,Invoke,328.44,0.005474,eu-north-1,finops-collector,Usage
2026-03-31T00:00:00Z,2026-04-01T00:00:00Z,AWSLambda,EU-Lambda-GB-Second,Invoke,343.14,0.005719,eu-north-1,finops-analyzer,Usage
2026-03-31T00:00:00Z,2026-04-01T00:00:00Z,AWSLambda,EU-Lambda-GB-Second,Invoke,196.92,0.003282,eu-north-1,finops-alerter,Usage
2026-03-31T00:00:00Z,2026-04-01T00:00:00Z,AmazonCloudWatch,EU-DataProcessing-Bytes,PutLogEvents,31.64,0.03164,eu-north-1,cloudwatch-logs-eu-north-1,Usage
2026-03-31T00:00:00Z,2026-04-01T00:00:00Z,AWSDataTransfer,EU-DataTransfer-Out-Bytes,PublicIP-Out,28.0,0.028,eu-north-1,datatransfer-eu-north-1,Usage
